('age' ),0.7543160690571049,0.338882865122
('workclass' ),0.7577689243027889,0.362681286035
('education' ),0.7716467463479416,0.323393311031
('education-num' ),0.7716467463479416,0.323393311031
('marital-status' ),0.7543160690571049,0.296957690708
('occupation' ),0.7543160690571049,0.328158775571
('capital-gain' ),0.7900398406374503,0.332299338586
('capital-loss' ),0.7671314741035856,0.358577347883
('race' ),0.7543160690571049,0.368500020155
('native-country' ),0.7543160690571049,0.372293981734
('hours-per-week' ),0.7543160690571049,0.347969548797
('sex' ),0.7543160690571049,0.354820197795
