('age'  'workclass'  'education'  'education-num'  'marital-status'  'occupation'  'capital-gain'),0.8418990703851261,0.225716765464
('age'  'workclass'  'education'  'education-num'  'marital-status'  'occupation'  'capital-loss'),0.8332669322709163,0.23600158275
('age'  'workclass'  'education'  'education-num'  'marital-status'  'occupation'  'race'),0.8296812749003984,0.239793419364
('age'  'workclass'  'education'  'education-num'  'marital-status'  'occupation'  'native-country'),0.8302788844621514,0.239797395966
('age'  'workclass'  'education'  'education-num'  'marital-status'  'occupation'  'hours-per-week'),0.8313413014608234,0.236588999982
('age'  'workclass'  'education'  'education-num'  'marital-status'  'occupation'  'sex'),0.8294820717131474,0.238660470785
('age'  'workclass'  'education'  'education-num'  'marital-status'  'capital-gain'  'capital-loss'),0.8394422310756973,0.226921104816
('age'  'workclass'  'education'  'education-num'  'marital-status'  'capital-gain'  'race'),0.8355245683930943,0.232009091206
('age'  'workclass'  'education'  'education-num'  'marital-status'  'capital-gain'  'native-country'),0.8351261620185922,0.232033805518
('age'  'workclass'  'education'  'education-num'  'marital-status'  'capital-gain'  'hours-per-week'),0.8361885790172643,0.228519215724
('age'  'workclass'  'education'  'education-num'  'marital-status'  'capital-gain'  'sex'),0.8344621513944223,0.231240396275
('age'  'workclass'  'education'  'education-num'  'marital-status'  'capital-loss'  'race'),0.8266932270916335,0.242840086415
('age'  'workclass'  'education'  'education-num'  'marital-status'  'capital-loss'  'native-country'),0.8270252324037185,0.242822658365
('age'  'workclass'  'education'  'education-num'  'marital-status'  'capital-loss'  'hours-per-week'),0.8290172642762285,0.238946949275
('age'  'workclass'  'education'  'education-num'  'marital-status'  'capital-loss'  'sex'),0.8266268260292164,0.242107386959
('age'  'workclass'  'education'  'education-num'  'marital-status'  'race'  'native-country'),0.8231075697211155,0.246826892069
('age'  'workclass'  'education'  'education-num'  'marital-status'  'race'  'hours-per-week'),0.8243691899070386,0.242893275416
('age'  'workclass'  'education'  'education-num'  'marital-status'  'race'  'sex'),0.8237051792828686,0.246127172461
('age'  'workclass'  'education'  'education-num'  'marital-status'  'native-country'  'hours-per-week'),0.8243691899070386,0.242849255971
('age'  'workclass'  'education'  'education-num'  'marital-status'  'native-country'  'sex'),0.8229083665338646,0.246026533183
('age'  'workclass'  'education'  'education-num'  'marital-status'  'hours-per-week'  'sex'),0.8235059760956175,0.242786064746
('age'  'workclass'  'education'  'education-num'  'occupation'  'capital-gain'  'capital-loss'),0.8176626826029216,0.258333860931
('age'  'workclass'  'education'  'education-num'  'occupation'  'capital-gain'  'race'),0.8106241699867198,0.264880849761
('age'  'workclass'  'education'  'education-num'  'occupation'  'capital-gain'  'native-country'),0.8094289508632138,0.265982759135
('age'  'workclass'  'education'  'education-num'  'occupation'  'capital-gain'  'hours-per-week'),0.8160026560424967,0.260559455218
('age'  'workclass'  'education'  'education-num'  'occupation'  'capital-gain'  'sex'),0.8207171314741036,0.255552457852
('age'  'workclass'  'education'  'education-num'  'occupation'  'capital-loss'  'race'),0.80066401062417,0.277863829507
('age'  'workclass'  'education'  'education-num'  'occupation'  'capital-loss'  'native-country'),0.800996015936255,0.278898338805
('age'  'workclass'  'education'  'education-num'  'occupation'  'capital-loss'  'hours-per-week'),0.8049800796812749,0.272987012273
('age'  'workclass'  'education'  'education-num'  'occupation'  'capital-loss'  'sex'),0.8107569721115537,0.267689278513
('age'  'workclass'  'education'  'education-num'  'occupation'  'race'  'native-country'),0.7957503320053121,0.283984854405
('age'  'workclass'  'education'  'education-num'  'occupation'  'race'  'hours-per-week'),0.798074369189907,0.277953292016
('age'  'workclass'  'education'  'education-num'  'occupation'  'race'  'sex'),0.8071713147410359,0.272527500453
('age'  'workclass'  'education'  'education-num'  'occupation'  'native-country'  'hours-per-week'),0.798539176626826,0.278907074735
('age'  'workclass'  'education'  'education-num'  'occupation'  'native-country'  'sex'),0.8075033200531209,0.273108142383
('age'  'workclass'  'education'  'education-num'  'occupation'  'hours-per-week'  'sex'),0.8075033200531209,0.269000544158
('age'  'workclass'  'education'  'education-num'  'capital-gain'  'capital-loss'  'race'),0.8132138114209827,0.265253848654
('age'  'workclass'  'education'  'education-num'  'capital-gain'  'capital-loss'  'native-country'),0.8128154050464808,0.266506308888
('age'  'workclass'  'education'  'education-num'  'capital-gain'  'capital-loss'  'hours-per-week'),0.8195219123505976,0.259936284968
('age'  'workclass'  'education'  'education-num'  'capital-gain'  'capital-loss'  'sex'),0.8209827357237716,0.256046282507
('age'  'workclass'  'education'  'education-num'  'capital-gain'  'race'  'native-country'),0.8061088977423638,0.27342685961
('age'  'workclass'  'education'  'education-num'  'capital-gain'  'race'  'hours-per-week'),0.8120849933598937,0.266530644315
('age'  'workclass'  'education'  'education-num'  'capital-gain'  'race'  'sex'),0.8160026560424967,0.262494989721
('age'  'workclass'  'education'  'education-num'  'capital-gain'  'native-country'  'hours-per-week'),0.8118857901726427,0.267691474571
('age'  'workclass'  'education'  'education-num'  'capital-gain'  'native-country'  'sex'),0.8152058432934927,0.263257660796
('age'  'workclass'  'education'  'education-num'  'capital-gain'  'hours-per-week'  'sex'),0.8173970783532537,0.25848617288
('age'  'workclass'  'education'  'education-num'  'capital-loss'  'race'  'native-country'),0.7956839309428951,0.287383173493
('age'  'workclass'  'education'  'education-num'  'capital-loss'  'race'  'hours-per-week'),0.800863213811421,0.27976846067
('age'  'workclass'  'education'  'education-num'  'capital-loss'  'race'  'sex'),0.8058432934926959,0.275591958774
('age'  'workclass'  'education'  'education-num'  'capital-loss'  'native-country'  'hours-per-week'),0.800597609561753,0.280876532078
('age'  'workclass'  'education'  'education-num'  'capital-loss'  'native-country'  'sex'),0.8052456839309429,0.276260506006
('age'  'workclass'  'education'  'education-num'  'capital-loss'  'hours-per-week'  'sex'),0.8069721115537849,0.271047945669
('age'  'workclass'  'education'  'education-num'  'race'  'native-country'  'hours-per-week'),0.7952191235059761,0.285990086455
('age'  'workclass'  'education'  'education-num'  'race'  'native-country'  'sex'),0.801195219123506,0.281334541913
('age'  'workclass'  'education'  'education-num'  'race'  'hours-per-week'  'sex'),0.80199203187251,0.275986601513
('age'  'workclass'  'education'  'education-num'  'native-country'  'hours-per-week'  'sex'),0.8025896414342629,0.276584617957
