('age'  'workclass'  'education'  'education-num'  'marital-status'  'occupation'  'capital-gain'  'capital-loss'),0.8443559096945551
('age'  'workclass'  'education'  'education-num'  'marital-status'  'occupation'  'capital-gain'  'sex'),0.8399070385126162
('age'  'workclass'  'education'  'education-num'  'marital-status'  'occupation'  'capital-gain'  'hours-per-week'),0.8404382470119522
('age'  'workclass'  'education'  'education-num'  'marital-status'  'occupation'  'capital-loss'  'sex'),0.8328021248339973
('age'  'workclass'  'education'  'education-num'  'marital-status'  'occupation'  'capital-loss'  'hours-per-week'),0.8332669322709163
('age'  'workclass'  'education'  'education-num'  'marital-status'  'occupation'  'sex'  'hours-per-week'),0.8291500664010624
('age'  'workclass'  'education'  'education-num'  'marital-status'  'capital-gain'  'capital-loss'  'sex'),0.8375166002656043
('age'  'workclass'  'education'  'education-num'  'marital-status'  'capital-gain'  'capital-loss'  'hours-per-week'),0.8400398406374502
('age'  'workclass'  'education'  'education-num'  'marital-status'  'capital-gain'  'sex'  'hours-per-week'),0.8355245683930943
('age'  'workclass'  'education'  'education-num'  'marital-status'  'capital-loss'  'sex'  'hours-per-week'),0.8267596281540505
('age'  'workclass'  'education'  'education-num'  'occupation'  'capital-gain'  'capital-loss'  'sex'),0.8266932270916335
('age'  'workclass'  'education'  'education-num'  'occupation'  'capital-gain'  'capital-loss'  'hours-per-week'),0.8225763612217796
('age'  'workclass'  'education'  'education-num'  'occupation'  'capital-gain'  'sex'  'hours-per-week'),0.8215803452855246
('age'  'workclass'  'education'  'education-num'  'occupation'  'capital-loss'  'sex'  'hours-per-week'),0.8116201859229748
('age'  'workclass'  'education'  'education-num'  'capital-gain'  'capital-loss'  'sex'  'hours-per-week'),0.8227755644090305
('age'  'workclass'  'education'  'marital-status'  'occupation'  'capital-gain'  'capital-loss'  'sex'),0.8434926958831341
('age'  'workclass'  'education'  'marital-status'  'occupation'  'capital-gain'  'capital-loss'  'hours-per-week'),0.8454183266932271
('age'  'workclass'  'education'  'marital-status'  'occupation'  'capital-gain'  'sex'  'hours-per-week'),0.8412350597609561
('age'  'workclass'  'education'  'marital-status'  'occupation'  'capital-loss'  'sex'  'hours-per-week'),0.8321381142098273
('age'  'workclass'  'education'  'marital-status'  'capital-gain'  'capital-loss'  'sex'  'hours-per-week'),0.8389774236387783
('age'  'workclass'  'education'  'occupation'  'capital-gain'  'capital-loss'  'sex'  'hours-per-week'),0.8282204515272245
('age'  'workclass'  'education-num'  'marital-status'  'occupation'  'capital-gain'  'capital-loss'  'sex'),0.8434926958831341
('age'  'workclass'  'education-num'  'marital-status'  'occupation'  'capital-gain'  'capital-loss'  'hours-per-week'),0.8454183266932271
('age'  'workclass'  'education-num'  'marital-status'  'occupation'  'capital-gain'  'sex'  'hours-per-week'),0.8412350597609561
('age'  'workclass'  'education-num'  'marital-status'  'occupation'  'capital-loss'  'sex'  'hours-per-week'),0.8321381142098273
('age'  'workclass'  'education-num'  'marital-status'  'capital-gain'  'capital-loss'  'sex'  'hours-per-week'),0.8389774236387783
('age'  'workclass'  'education-num'  'occupation'  'capital-gain'  'capital-loss'  'sex'  'hours-per-week'),0.8282204515272245
('age'  'workclass'  'marital-status'  'occupation'  'capital-gain'  'capital-loss'  'sex'  'hours-per-week'),0.8370517928286852
('age'  'education'  'education-num'  'marital-status'  'occupation'  'capital-gain'  'capital-loss'  'sex'),0.8422974767596282
('age'  'education'  'education-num'  'marital-status'  'occupation'  'capital-gain'  'capital-loss'  'hours-per-week'),0.8452855245683931
('age'  'education'  'education-num'  'marital-status'  'occupation'  'capital-gain'  'sex'  'hours-per-week'),0.8403054448871182
('age'  'education'  'education-num'  'marital-status'  'occupation'  'capital-loss'  'sex'  'hours-per-week'),0.8326693227091634
('age'  'education'  'education-num'  'marital-status'  'capital-gain'  'capital-loss'  'sex'  'hours-per-week'),0.8374501992031872
('age'  'education'  'education-num'  'occupation'  'capital-gain'  'capital-loss'  'sex'  'hours-per-week'),0.8264276228419655
('age'  'education'  'marital-status'  'occupation'  'capital-gain'  'capital-loss'  'sex'  'hours-per-week'),0.8456175298804781
('age'  'education-num'  'marital-status'  'occupation'  'capital-gain'  'capital-loss'  'sex'  'hours-per-week'),0.8456175298804781
('workclass'  'education'  'education-num'  'marital-status'  'occupation'  'capital-gain'  'capital-loss'  'sex'),0.8387118193891102
('workclass'  'education'  'education-num'  'marital-status'  'occupation'  'capital-gain'  'capital-loss'  'hours-per-week'),0.8419654714475432
('workclass'  'education'  'education-num'  'marital-status'  'occupation'  'capital-gain'  'sex'  'hours-per-week'),0.8362549800796812
('workclass'  'education'  'education-num'  'marital-status'  'occupation'  'capital-loss'  'sex'  'hours-per-week'),0.8302124833997344
('workclass'  'education'  'education-num'  'marital-status'  'capital-gain'  'capital-loss'  'sex'  'hours-per-week'),0.8357237715803453
('workclass'  'education'  'education-num'  'occupation'  'capital-gain'  'capital-loss'  'sex'  'hours-per-week'),0.8185922974767597
('workclass'  'education'  'marital-status'  'occupation'  'capital-gain'  'capital-loss'  'sex'  'hours-per-week'),0.8407038512616202
('workclass'  'education-num'  'marital-status'  'occupation'  'capital-gain'  'capital-loss'  'sex'  'hours-per-week'),0.8407038512616202
('education'  'education-num'  'marital-status'  'occupation'  'capital-gain'  'capital-loss'  'sex'  'hours-per-week'),0.8401726427622842
