('age'  'workclass'  'education'),0.7881142098273572,0.294793660784
('age'  'workclass'  'education-num'),0.7881142098273572,0.294793660784
('age'  'workclass'  'marital-status'),0.7803452855245684,0.281856569162
('age'  'workclass'  'occupation'),0.7739707835325366,0.300996008639
('age'  'workclass'  'capital-gain'),0.7924966799468791,0.30355501702
('age'  'workclass'  'capital-loss'),0.7717795484727755,0.323985842582
('age'  'workclass'  'race'),0.7625498007968128,0.330325422461
('age'  'workclass'  'native-country'),0.7606241699867198,0.334314230817
('age'  'workclass'  'hours-per-week'),0.7664010624169987,0.320225768388
('age'  'workclass'  'sex'),0.7641434262948207,0.31945465115
('age'  'education'  'education-num'),0.7857237715803452,0.29747692413
('age'  'education'  'marital-status'),0.8199203187250996,0.247268491676
('age'  'education'  'occupation'),0.7915006640106241,0.286447832541
('age'  'education'  'capital-gain'),0.80398406374502,0.275745656779
('age'  'education'  'capital-loss'),0.7915006640106241,0.290959076669
('age'  'education'  'race'),0.7882470119521913,0.29649130473
('age'  'education'  'native-country'),0.7857237715803452,0.29837443152
('age'  'education'  'hours-per-week'),0.7926958831341302,0.288841464272
('age'  'education'  'sex'),0.797277556440903,0.283520707048
('age'  'education-num'  'marital-status'),0.8199203187250996,0.247268491676
('age'  'education-num'  'occupation'),0.7915006640106241,0.286447832541
('age'  'education-num'  'capital-gain'),0.80398406374502,0.275745656779
('age'  'education-num'  'capital-loss'),0.7915006640106241,0.290959076669
('age'  'education-num'  'race'),0.7882470119521913,0.29649130473
('age'  'education-num'  'native-country'),0.7857237715803452,0.29837443152
('age'  'education-num'  'hours-per-week'),0.7926958831341302,0.288841464272
('age'  'education-num'  'sex'),0.797277556440903,0.283520707048
('age'  'marital-status'  'occupation'),0.8167330677290837,0.253922787694
('age'  'marital-status'  'capital-gain'),0.7902390438247012,0.262456939585
('age'  'marital-status'  'capital-loss'),0.7761620185922975,0.279414005586
('age'  'marital-status'  'race'),0.7722443559096945,0.285243315633
('age'  'marital-status'  'native-country'),0.7706507304116866,0.286438518306
('age'  'marital-status'  'hours-per-week'),0.7806772908366534,0.278278195871
('age'  'marital-status'  'sex'),0.7689243027888446,0.286542126966
('age'  'occupation'  'capital-gain'),0.7949535192563081,0.279700707534
('age'  'occupation'  'capital-loss'),0.7806108897742364,0.296142421029
('age'  'occupation'  'race'),0.7743027888446216,0.301942475269
('age'  'occupation'  'native-country'),0.7727091633466135,0.303959010248
('age'  'occupation'  'hours-per-week'),0.7835325365205843,0.294509459095
('age'  'occupation'  'sex'),0.7931606905710491,0.287738618836
('age'  'capital-gain'  'capital-loss'),0.8027224435590969,0.294895392907
('age'  'capital-gain'  'race'),0.7892430278884462,0.304592807368
('age'  'capital-gain'  'native-country'),0.7893094289508632,0.307935378117
('age'  'capital-gain'  'hours-per-week'),0.7889774236387782,0.295849487029
('age'  'capital-gain'  'sex'),0.7899070385126162,0.295130217405
('age'  'capital-loss'  'race'),0.7677290836653387,0.325729385802
('age'  'capital-loss'  'native-country'),0.7677290836653387,0.329405310956
('age'  'capital-loss'  'hours-per-week'),0.7691235059760956,0.31501275094
('age'  'capital-loss'  'sex'),0.7677290836653387,0.315126893868
('age'  'race'  'native-country'),0.7543160690571049,0.336171962199
('age'  'race'  'hours-per-week'),0.7605577689243028,0.321437502591
('age'  'race'  'sex'),0.754249667994688,0.321926473532
('age'  'native-country'  'hours-per-week'),0.7594953519256308,0.324407907795
('age'  'native-country'  'sex'),0.7543160690571049,0.324492593657
('age'  'hours-per-week'  'sex'),0.7646082337317397,0.313965907639
('workclass'  'education'  'education-num'),0.7763612217795485,0.3181470751
('workclass'  'education'  'marital-status'),0.8192563081009296,0.252534343811
('workclass'  'education'  'occupation'),0.7800132802124834,0.304897404321
('workclass'  'education'  'capital-gain'),0.797808764940239,0.292630601464
('workclass'  'education'  'capital-loss'),0.7839973439575033,0.310086816539
('workclass'  'education'  'race'),0.7774236387782204,0.317090509902
